Date,0
2010-01-04,0.0
2010-01-05,-0.006213587467536974
2010-01-06,0.0022002010352501246
2010-01-07,-0.003662813346423625
2010-01-08,-0.0114292396012827
2010-01-11,-0.0086341986822979
2010-01-12,0.0036475878038997505
2010-01-13,-0.0039859194275249
2010-01-14,-0.003311684502675375
2010-01-15,-0.0012257125136018506
2010-01-19,-6.853086624044984e-05
2010-01-20,0.009285843103093924
2010-01-21,0.040410936839975826
2010-01-22,0.048577266842631625
2010-01-25,-0.015164710947876593
2010-01-26,-0.012023962809378501
2010-01-27,-0.0169682261016223
2010-01-28,0.00232638326130365
2010-01-29,0.0041649653711682
2010-02-01,-0.011078897861799327
2010-02-02,-0.0034015742499845752
2010-02-03,-0.00336489386950075
2010-02-04,0.03636054550891185
2010-02-05,-0.002397180388306175
2010-02-08,0.00247551066299635
2010-02-09,0.0025167429091709497
2010-02-10,-0.00572504449297495
2010-02-11,-0.0089553230767218
2010-02-12,-0.014189747767270725
2010-02-16,0.007147020808299225
2010-02-17,-0.006595356986543375
2010-02-18,-0.00898912418430855
2010-02-19,-0.0048419454105063245
2010-02-22,-0.0031868905533102
2010-02-23,0.011714088345261876
2010-02-24,-0.008335188360134024
2010-02-25,-0.005915905878398951
2010-02-26,-0.003000616836492375
2010-03-01,-0.0022700644882662495
2010-03-02,0.0009626534061697751
2010-03-03,-0.00027798101271792486
2010-03-04,-0.00254851661833675
2010-03-05,-0.010910224640955347
2010-03-08,0.005207203531143825
2010-03-09,-8.907702616187509e-05
2010-03-10,0.01096894389204075
2010-03-11,-0.00656048764356375
2010-03-12,-0.008099643415362965
2010-03-15,0.003222474291210825
2010-03-16,0.0015222023878083
2010-03-17,-0.0070020578512863495
2010-03-18,-0.005320859038612
2010-03-19,0.0003813471671570497
2010-03-22,0.0004898354900328247
2010-03-23,-0.006966070225675724
2010-03-24,0.012841464111701902
2010-03-25,0.009615085660598849
2010-03-26,-0.007757639902604499
2010-03-29,0.0043128535985104246
2010-03-30,-0.00578419962890365
2010-03-31,0.005892020573983225
2010-04-01,0.0048943775984728
2010-04-05,-0.0016030260774791748
2010-04-06,-0.010793047642764451
2010-04-07,0.00483102822290975
2010-04-08,-0.0021800085290152498
2010-04-09,-0.0026846259744811997
2010-04-12,-0.00772829885166685
2010-04-13,0.01153077091393365
2010-04-14,-0.0037606775925231747
2010-04-15,0.0065043782141472745
2010-04-16,0.0307803786795495
2010-04-19,-0.016884507863871
2010-04-20,-0.01845204958803945
2010-04-21,0.0108492300366281
2010-04-22,0.00362872049229935
2010-04-23,0.00530325233934765
2010-04-26,0.010655352979148854
2010-04-27,0.06738556921372563
2010-04-28,-0.016863766322808324
2010-04-29,-0.025968201003241875
2010-04-30,0.04770051156791917
2010-05-03,-0.016967404432360552
2010-05-04,0.033406298994382695
2010-05-05,0.0033467876072931
2010-05-06,0.06620613811897552
2010-05-07,0.0549904131352109
2010-05-10,-0.05764680885030151
2010-05-11,-0.0042155656484970504
2010-05-12,-0.01891690660784757
2010-05-13,0.0065885725057411495
2010-05-14,0.032765333564054526
2010-05-17,-0.010305505046256224
2010-05-18,0.018927448903806002
2010-05-19,0.0092445908626404
2010-05-20,0.05899800015252896
2010-05-21,-0.0237695797690576
2010-05-24,-0.0146128052623513
2010-05-25,-0.02587731024845155
2010-05-26,0.00433384036572405
2010-05-27,-0.022630442711657976
2010-05-28,0.015557877928151352
2010-06-01,0.01762501811132595
2010-06-02,-0.02851035422410462
2010-06-03,-0.003295616264735125
2010-06-04,0.03519438282976872
2010-06-07,0.0048146101936367754
2010-06-08,-0.015768489766378027
2010-06-09,0.0003767462355872
2010-06-10,-0.012315536320788373
2010-06-11,-0.012544869319774474
2010-06-14,-0.0007408707183601749
2010-06-15,-0.013877729121227426
2010-06-16,0.0011580805139619751
2010-06-17,-0.007253058371331776
2010-06-18,-0.011649275564319625
2010-06-21,0.008286034128966375
2010-06-22,0.017213995244324123
2010-06-23,-0.0057942852723047245
2010-06-24,0.02269349431795005
2010-06-25,-0.003983572391554375
2010-06-28,0.0010836801346509753
2010-06-29,0.03018958447386975
2010-06-30,0.001228708667463148
2010-07-01,-0.01720941587895845
2010-07-02,-0.022862094309899647
2010-07-06,-0.00165231871513245
2010-07-07,-0.010240184206183674
2010-07-08,-0.0058157895767905
2010-07-09,-0.005089184922948076
2010-07-12,-0.007975666047403225
2010-07-13,0.00882284369172685
2010-07-14,0.0037059122908041997
2010-07-15,0.0054677455627917745
2010-07-16,0.0014107265103727494
2010-07-19,-0.0016978634119889
2010-07-20,-0.014886455825654102
2010-07-21,0.01515571196136625
2010-07-22,0.00045646490627307586
2010-07-23,-0.01043413418920475
2010-07-26,-0.0050855534255716504
2010-07-27,0.0019826615783448253
2010-07-28,0.011149464985007074
2010-07-29,0.00130394708676765
2010-07-30,-0.0025221915737081
2010-08-02,-0.006007092340960925
2010-08-03,0.00671369245108115
2010-08-04,-0.0009774373015638
2010-08-05,-0.002621098008055775
2010-08-06,-0.00673094173413215
2010-08-09,0.006768151953752976
2010-08-10,-0.001222305003817025
2010-08-11,0.020974466137205997
2010-08-12,-0.0003223493711019749
2010-08-13,0.00436134095781825
2010-08-16,-0.0015085748467337753
2010-08-17,-0.01012430416664845
2010-08-18,0.00198470129314325
2010-08-19,0.012684254835345875
2010-08-20,-0.01176047133239095
2010-08-23,-0.0010937219768809752
2010-08-24,0.01210965213284625
2010-08-25,-0.0054394387832937255
2010-08-26,0.007914628600327177
2010-08-27,-0.019461829545922574
2010-08-30,0.025833218848751453
