,price,price,price,price,return,return,return,return
2021-11-10,103.23892974853516,19.07676887512207,227.4576416015625,18.729999542236328,-0.006763419840035256,-0.012569798068741145,-0.009832353206679079,0.05343075471894454
2021-11-11,103.0496826171875,19.21168327331543,227.73287963867188,17.65999984741211,-0.0018330985395588195,0.007072182877326805,0.0012100628282760706,-0.057127587879079234
2021-11-12,103.03162384033203,19.18470001220703,229.422119140625,16.290000915527344,-0.00017524340101615632,-0.0014045235248010268,0.007417635541399736,-0.07757638412921752
2021-11-15,102.65312194824219,19.193695068359375,229.422119140625,16.489999771118164,-0.0036736477401968504,0.0004688661353380308,0.0,0.012277399898743102
2021-11-16,102.6170654296875,19.166711807250977,230.40907287597656,16.3700008392334,-0.00035124619563808857,-0.0014058398350237367,0.00430191186032336,-0.007277072986680122
2021-11-17,102.86042022705078,18.99582290649414,229.46005249023438,17.110000610351562,0.0023714846682107993,-0.008915921649752523,-0.004118849895520471,0.04520462633970257
2021-11-18,102.95053100585938,19.05878257751465,229.82070922851562,17.59000015258789,0.0008760491023629413,0.0033143955558241345,0.0015717626417635078,0.028053741970408108
2021-11-19,103.14881896972656,18.75297737121582,229.1658935546875,17.90999984741211,0.0019260509094014555,-0.01604536937525136,-0.0028492457273596727,0.01819213712611245
2021-11-22,102.65312194824219,18.88789176940918,228.06504821777344,19.170000076293945,-0.004805649026673353,0.007194292166130545,-0.004803704948578513,0.07035177217290145
2021-11-23,102.24755096435547,19.229671478271484,228.14096069335938,19.3799991607666,-0.0039508879631660054,0.018095175101323413,0.00033285449120401545,0.010954568786483598
2021-11-24,102.48189544677734,19.157718658447266,228.90963745117188,18.579999923706055,0.00229193247380155,-0.0037417602222441504,0.003369306219612511,-0.04127963218285824
2021-11-26,103.21190643310547,18.015451431274414,223.95584106445312,28.6200008392334,0.007123316593097728,-0.05962438678308857,-0.021640838026207754,0.540366036423789
2021-11-29,103.2659683227539,18.015451431274414,226.06265258789062,22.959999084472656,0.0005237950883454356,0.0,0.009407263116799847,-0.19776385705068866
2021-11-30,103.43719482421875,17.52076530456543,221.54534912109375,27.190000534057617,0.0016581116145608643,-0.02745899144387909,-0.01998252880378193,0.1842335199588756
2021-12-01,103.45704650878906,17.36786460876465,218.42315673828125,31.1200008392334,0.0001919201753686206,-0.008726827461180586,-0.014092791363929491,0.14453844163236207
2021-12-02,103.43901824951172,17.52076530456543,221.97242736816406,27.950000762939453,-0.00017425839887874606,0.00880365544326156,0.016249516227510696,-0.10186375291794603
2021-12-03,103.85420989990234,17.538753509521484,219.40060424804688,30.670000076293945,0.004013878490117806,0.0010266791800108699,-0.01158622785095531,0.09731660962818656
2021-12-06,103.49315643310547,17.844560623168945,222.2191619873047,27.18000030517578,-0.003476541462737681,0.017436080248316665,0.012846627058835436,-0.11379197138690988
2021-12-07,103.33071899414062,18.1143856048584,226.9736785888672,21.889999389648438,-0.0015695476354500304,0.015120853204932283,0.0213956193473277,-0.1946284347362568
2021-12-08,103.05997467041016,18.357229232788086,227.951171875,19.899999618530273,-0.00262017264919856,0.013406120043318204,0.004306637193396412,-0.0909090829878787
2021-12-09,103.0689926147461,18.07840919494629,225.77792358398438,21.579999923706055,8.750190716400041e-05,-0.015188568727125373,-0.009533832500792538,0.08442212750654599
2021-12-10,103.09605407714844,18.285276412963867,227.31533813476562,18.690000534057617,0.0002625567759597658,0.011442777723794872,0.006809410443574082,-0.13392026876115581
2021-12-13,103.45704650878906,18.19533348083496,225.2465057373047,20.309999465942383,0.0035015155029163303,-0.0049188718889224825,-0.009101156193140003,0.08667730795045947
2021-12-14,103.25851440429688,18.033437728881836,223.55728149414062,21.889999389648438,-0.0019189809799501356,-0.00889765236364859,-0.007499447050841823,0.07779418834331042
2021-12-15,103.17728424072266,18.123380661010742,227.0021514892578,19.290000915527344,-0.0007866679473633731,0.004987564405696032,0.015409339262373756,-0.11877563027025972
2021-12-16,103.3191146850586,18.231313705444336,224.4588165283203,20.56999969482422,0.0013746285859301821,0.005955458667035174,-0.011204012579844935,0.0663555582450257
2021-12-17,103.44559478759766,18.015451431274414,223.43386840820312,21.56999969482422,0.0012241694378103407,-0.011840193068778149,-0.004566308136031094,0.04861448783840361
2021-12-20,103.2920150756836,17.889528274536133,220.29266357421875,22.8700008392334,-0.001484642359390942,-0.006989730855130327,-0.014058767618190915,0.06026894588789067
2021-12-21,103.21072387695312,18.267288208007812,224.6106719970703,21.010000228881836,-0.0007870037066360913,0.021116260176037294,0.019601235705231757,-0.08132927599900819
2021-12-22,103.30106353759766,18.483150482177734,226.8313751220703,18.6299991607666,0.0008752933537432561,0.011816875702179708,0.009886899430268326,-0.11327944037066295
2021-12-23,103.17457580566406,18.58208656311035,228.39720153808594,17.959999084472656,-0.001224457208880092,0.005352771489255392,0.006903041588373515,-0.035963505446898525
2021-12-27,103.22876739501953,18.815935134887695,231.39633178710938,17.68000030517578,0.0005252416976984087,0.012584623959377428,0.013131204011373576,-0.015590133272275541
2021-12-28,103.18364715576172,18.779958724975586,230.9200897216797,17.540000915527344,-0.00043708978026590906,-0.0019120181725862384,-0.002058122796293249,-0.007918517377369816
2021-12-29,102.87643432617188,18.869901657104492,231.05345153808594,16.950000762939453,-0.002977340286548391,0.004789304036610709,0.0005775236644285364,-0.03363740717171748
2021-12-30,103.10227966308594,18.779958724975586,230.6820068359375,17.329999923706055,0.0021953068104791917,-0.004766475934178671,-0.0016076137347258435,0.02241882853465449
2021-12-31,103.06615447998047,18.690017700195312,229.94863891601562,17.219999313354492,-0.00035038200147963217,-0.004789202473627352,-0.0031791292696853324,-0.006347409742402221
2022-01-03,102.36148071289062,18.76197052001953,231.4058380126953,16.600000381469727,-0.0068371015746659936,0.003849799447940949,0.006337063370102758,-0.03600458516882421
2022-01-04,102.35242462158203,18.986827850341797,230.96771240234375,16.90999984741211,-8.847167162417957e-05,0.011984739560396251,-0.001893321335858067,0.018674666193889244
2022-01-05,102.0362319946289,18.905879974365234,225.95803833007812,19.729999542236328,-0.0030892539001606822,-0.0042633701961491965,-0.021689932415916324,0.16676521113368237
2022-01-06,101.9278335571289,19.06777572631836,225.90093994140625,19.610000610351562,-0.0010623524152254538,0.008563248691552117,-0.0002526946555823084,-0.0060820544687738565
2022-01-07,101.62966918945312,19.103750228881836,224.87234497070312,18.760000228881836,-0.002925249730817314,0.0018866648674613629,-0.0045533009777202205,-0.04334525012819401
2022-01-10,101.53932189941406,19.022804260253906,224.48182678222656,19.399999618530273,-0.0008889853795611691,-0.0042371768714580815,-0.0017366216754107766,0.03411510564179698
2022-01-11,101.72903442382812,19.391565322875977,226.72000122070312,18.40999984741211,0.0018683650911317518,0.019385210381024365,0.009970403709552267,-0.05103091704045948
2022-01-12,101.72903442382812,19.544469833374023,227.07240295410156,17.6200008392334,0.0,0.007885104062108184,0.0015543477924357951,-0.04291140764402346
2022-01-13,101.90975189208984,19.337602615356445,223.7484893798828,20.309999465942383,0.001776459093367544,-0.010584437428143079,-0.014638122162694556,0.15266733817170586
2022-01-14,101.34056091308594,19.589441299438477,223.834228515625,19.190000534057617,-0.005585245459204025,0.01302326297066636,0.0003831942552094958,-0.05514519750543956
2022-01-18,100.7262191772461,19.74234390258789,219.48170471191406,22.790000915527344,-0.006062150537796351,0.007805358040190669,-0.019445300357211037,0.18759772179685963
2022-01-19,100.94307708740234,19.85027313232422,217.17689514160156,23.850000381469727,0.0021529440092915575,0.0054668903686851955,-0.010501146659753435,0.04651160260463971
2022-01-20,100.99723052978516,19.778318405151367,214.64352416992188,25.59000015258789,0.0005364750505467697,-0.0036248734056802956,-0.011665011464630726,0.07295596407914773
2022-01-21,101.39476776123047,19.796306610107422,210.39581298828125,28.850000381469727,0.003936120122898457,0.000909491119900796,-0.019789607900203565,0.12739352127562054
2022-01-24,101.27731323242188,19.75133514404297,211.74819946289062,29.899999618530273,-0.0011583884593057148,-0.0022717099179243583,0.006427820285020092,0.03639512038741466
2022-01-25,101.17789459228516,19.93122100830078,208.78622436523438,31.15999984741211,-0.0009816476855835088,0.009107529336418896,-0.013988194965385503,0.04214047641997154
2022-01-26,100.60877227783203,19.9761905670166,207.97666931152344,31.959999084472656,-0.005624966962857969,0.0022562370211585137,-0.0038774351908139604,0.025673916591080648
2022-01-27,100.94307708740234,20.07512855529785,206.4337921142578,30.489999771118164,0.0033228196905845664,0.004952795576780744,-0.0074185109434298235,-0.04599497357522364
2022-01-28,101.01530456542969,20.09311866760254,211.5196075439453,27.65999984741211,0.0007155268108658408,0.0008961393325643829,0.024636545100487073,-0.09281731534766324
2022-01-31,101.00630187988281,20.165071487426758,216.01495361328125,24.829999923706055,-8.912199577681967e-05,0.0035809682416414468,0.021252621076284672,-0.10231380836290327
2022-02-01,100.97097778320312,20.24601936340332,217.66261291503906,21.959999084472656,-0.0003497217106482875,0.0040142617905933875,0.007627524271803576,-0.11558601885025821
